SPY,AAPL,MSFT,AMZN,TSLA,GOOGL,GOOG,FB,NVDA,BRK-B,JPM,JNJ,UNH,HD,PG,V,BAC,MA,PFE,XOM,DIS,CSCO,AVGO,ADBE,CVX,PEP,TMO,KO,ABBV,CMCSA,NFLX,ABT,ACN,COST,CRM,INTC,WFC,VZ,PYPL,WMT,QCOM,MRK,LLY,MCD,T,NKE,DHR,LOW,LIN,TXN,NEE,AMD,UNP,PM,INTU,UPS,HON,MS,MDT,BMY,AMAT,ORCL,SCHW,CVS,RTX,C,GS,AMGN,BLK,BA,CAT,IBM,SBUX,AMT,PLD,GE,ISRG,COP,TGT,ANTM,AXP,DE,MU,SPGI,MMM,NOW,BKNG,F,ADP,ZTS,LRCX,PNC,MDLZ,MO,ADI,GILD,LMT,SYK,GM,TFC,TJX
7.845588984275019e-05,9.177633701280435e-05,0.00010101786885308007,8.610888714311439e-05,0.00019154606443695343,9.34200407789674e-05,9.354284987616705e-05,0.00011457340215255391,0.000221412237742168,3.138730180130388e-05,5.067843663699088e-05,8.829361890038723e-06,6.0145434114395054e-05,6.32336213616484e-05,1.8595827182990907e-05,8.50812144549533e-05,6.294591753824495e-05,0.00010258688255123128,-7.211599740478911e-05,7.068513351329094e-05,6.65415522598436e-05,5.7957018675782194e-05,0.00011255946849726001,0.00015859519211978496,5.6112291558690196e-05,2.6698227314466496e-05,3.5045848199324505e-05,3.627216797393423e-05,2.8712009010119936e-05,2.5063535532924993e-05,8.249183926687538e-05,3.585775017391941e-05,8.771600025486815e-05,7.95538745769897e-05,0.00015707672574990407,8.15806125026592e-05,9.979500066748464e-05,-9.148828029308918e-06,0.00011154039113086146,8.089843386681522e-06,0.0001279095774032476,-4.552576802691606e-06,6.448291151404629e-05,4.580289864413401e-05,6.298082459459282e-06,8.415561328659816e-05,2.493589965112413e-05,7.140651943407655e-05,5.261178671242372e-05,9.086552474502439e-05,4.7073188354018487e-05,0.00019648822587133084,4.3825514107245234e-05,9.07334520599201e-06,0.000140339006793552,6.254996195014131e-05,5.249622034348404e-05,7.6781914581512e-05,5.493841477088444e-05,-3.5522033230649623e-06,0.00014609759523202703,9.206943723149758e-05,9.401422320587591e-05,3.625108998075598e-05,7.882721605939635e-05,4.3825544352354426e-05,6.983488329750793e-05,3.846905318515916e-05,8.977778767259133e-05,0.00010751004775712352,5.487596335896199e-05,1.5412918998986652e-05,8.414658211096008e-05,6.282092909561672e-05,6.179936708803333e-05,8.921190823069979e-05,0.00012476919120509264,0.00010746356956954772,5.514670990480587e-05,6.086032383960782e-05,0.0001059487300765358,4.843822191793265e-05,0.00011869714504678061,8.57520228003105e-05,3.4969802610123806e-05,0.00018222439712652243,0.0001185237453009204,0.00011825696819505182,7.635341692545172e-05,6.861444931401745e-05,0.00010380657891472477,6.962938380154662e-05,2.8638224247287043e-05,-1.206307455403703e-05,9.816048615795322e-05,1.007776927475343e-05,2.3420795711498257e-05,8.672104358529019e-05,0.00012030059196261667,8.619899260445485e-05,8.515342159277414e-05
9.177633701280435e-05,0.00025745653006599753,0.00015577563655478084,0.0001637605414842426,0.00032121825456125257,0.00012232649201235915,0.000122803351146061,0.00012198133412155987,0.0003186452048790317,4.840384101209658e-07,2.0249886921179588e-05,-1.2571578821489813e-05,8.132720660856273e-05,7.969888174679046e-05,-1.0517594621059002e-05,4.263310521291873e-05,2.0101544128833373e-05,4.2640977860432274e-05,-8.337590047734131e-05,3.19894699217976e-05,5.01194813092764e-05,4.770034554741964e-05,0.00018263723802826927,0.00024978337866021235,3.1698416428565026e-05,1.594604478740895e-05,1.3172987116942043e-05,7.417778816680571e-07,9.175070610553252e-06,-4.363295884637699e-05,9.253774953419372e-05,1.3716655470279655e-05,7.363093047911174e-05,0.00010658739351785991,0.00015869219743060674,8.451279597206135e-05,7.832671738240672e-05,-7.557634763920514e-05,9.759675564300702e-05,2.8964106020180774e-06,0.00017731373368576924,-1.5375928299763323e-05,6.550527080458411e-05,3.541212754192898e-05,-7.800708194065835e-05,9.702284145166127e-05,2.3732772346891824e-05,7.636737285387716e-05,4.572376394064909e-05,0.00013895178483088765,6.387912478995227e-05,0.00027237749697627266,2.013728019508888e-05,-2.12547903221085e-05,0.00016707343885684556,2.7120697162152312e-05,3.082999194493849e-05,3.953892087610495e-05,4.6716870334123474e-05,-5.9898903901970974e-05,0.00021594470877459425,0.00013434566835750133,5.139528883601559e-05,2.9365694648114852e-05,6.504840523302904e-05,1.406403459377063e-05,5.088076841359712e-05,3.5260509578641956e-05,7.594332264568696e-05,9.740222813997707e-05,9.71038312914162e-06,9.79686447608287e-06,0.000110668292593789,5.441903523266705e-05,7.203557649445796e-05,7.230934960769795e-05,0.00013088715111947576,8.685647113520615e-05,3.0228992498073546e-05,7.973623016266395e-05,6.563391988530286e-05,2.0401016909104395e-06,0.00019764245213207103,8.113448695262805e-05,8.2165452987441e-06,0.00021819994919813817,0.00010163706571286923,0.00012727902026512343,8.03479868517311e-05,8.553247853753975e-05,0.0002149254146765947,4.005560485608072e-05,-9.183227754320982e-06,-6.228189329719717e-05,0.00014315268527707558,6.098246766172621e-06,-1.7729384249741663e-06,7.722817345880587e-05,9.336249197038897e-05,4.359998508693018e-05,7.838828227656605e-05
0.00010101786885308007,0.00015577563655478084,0.0002547999210417222,0.00012971288697593251,0.00030188377282711434,0.00020107049863102023,0.00019924221676731815,0.0001475441046811308,0.00034892090423194655,-6.2647253432479186e-06,-1.606523051393158e-05,-6.267679672350793e-06,8.958682384659471e-05,8.966786947256142e-05,1.0791025744321348e-05,1.506936086654004e-05,-2.639852497254327e-06,3.2777921054739295e-05,-7.468895551257545e-05,1.4983529454499845e-05,3.896442206695303e-05,9.00810872523616e-05,0.00019655115825948738,0.00031928820004106285,2.0330282091942457e-05,2.165385301080526e-05,9.563055720421936e-05,4.182616291562918e-05,4.1353568647325634e-05,-4.249685719676747e-05,0.00015143100714607886,7.727809185470696e-05,0.00013140766864325052,0.00014100967854224436,0.00023581105048854837,9.531517500618462e-05,5.560532874294666e-05,-5.978755451924525e-05,5.6513247584740604e-05,-1.2892388537492506e-05,0.0001888508465742681,-2.882832953711602e-05,9.140580677381466e-05,5.441472041299915e-05,-7.65616187930271e-05,0.00011600540823240227,0.00010058477713327915,9.67518508501932e-05,7.141893765006233e-05,0.00010281094223889632,6.26404601355106e-05,0.00029578631183453555,2.1919954807433785e-05,-2.7200415200748722e-05,0.0002742307652320644,4.076181997316465e-05,3.741629263411247e-05,1.5053499850054945e-05,4.319842856838299e-05,-4.490075095256316e-05,0.00023887387359153737,0.0001498888609510723,4.7652116586907335e-05,3.32646184186955e-05,5.237874799463215e-05,-1.7192168842598266e-05,9.406750193411425e-06,3.1409876537653404e-05,9.77418355372418e-05,3.826539215457268e-05,-8.494136569878096e-06,-3.3458713635778764e-05,5.980332554763244e-05,8.45431894553628e-05,7.370192118722109e-05,3.0877231673286853e-05,0.0001918105799373967,6.205065103790595e-05,5.196232248454461e-05,8.103156614368277e-05,5.812838241977784e-05,-3.0427136873933677e-05,0.00017465520909683914,0.00013028231149763445,-2.6732864165261868e-06,0.00031665487114894853,8.557632263360407e-05,9.710912811422098e-05,0.00011974190760655478,0.00013473028270743963,0.00019691579866219154,8.92097543307262e-06,1.7208578133241956e-06,-4.462974399893481e-05,0.00011447982577388102,-2.6157314423636088e-05,4.834127317533039e-07,8.152753926404539e-05,7.144827489482496e-05,2.4940675852449738e-05,6.577223191450933e-05
8.610888714311439e-05,0.0001637605414842426,0.00012971288697593251,0.00026081056299207044,0.0001661523968758432,0.00015488722842628896,0.00015376868723629376,0.00015221268224465762,0.0004005660746337321,-6.332346597070827e-06,-4.0225628863855004e-06,-1.3296174210482179e-05,7.402921579030342e-05,5.7257487764685674e-05,-1.3333895079776515e-05,4.1040072507887396e-05,1.0912004108374126e-05,7.300961236371626e-05,-0.00010610912282057794,5.3693651807627304e-05,6.781853820868336e-05,1.1500918482190002e-05,0.00014229442212476516,0.00020435094067827267,2.9710429217044666e-05,1.58084560084268e-05,-2.2300462210685848e-06,7.419932435747231e-06,-3.2361508961111043e-06,-1.2871125795246899e-05,9.276492726117788e-05,1.192146047700329e-05,5.842583917141869e-05,7.710256068544226e-05,0.00018500218158366407,0.0001266966446537871,5.2206630799448145e-05,-4.168555047567737e-05,8.248195470532026e-05,-8.65577924961335e-06,0.0002598307618854276,-3.16925495816815e-05,7.41873858836064e-05,4.0227893318957455e-05,-3.845419189892216e-05,0.0001026061785671226,-1.558095622672455e-05,4.5822543806879027e-05,2.984067462136665e-05,0.00011329535630617612,5.5659732243946145e-05,0.000301050024887752,-2.2080755839524976e-06,-1.4246225543407243e-05,0.00014011411128999417,3.774627763747897e-05,5.73566587050897e-05,3.014597573609116e-05,4.1832014317555126e-05,-2.2806107810600123e-05,0.0002340687884353933,1.2496774210221054e-05,5.573342857801416e-05,3.855761483344187e-05,7.0985194241606e-05,2.560438414381927e-05,2.5569658244576852e-05,3.8616276116813175e-05,7.364417060180825e-05,0.0001478249575427646,-1.0725575162710693e-05,-1.56969200745728e-05,7.750880617806462e-05,3.861634191709029e-05,4.885690219777889e-05,9.31052195279541e-05,0.00014562223208346213,8.47716949911994e-05,5.3626822141685844e-05,7.568666846440843e-05,5.990206345699839e-05,1.3977869729969793e-05,0.00018292002453882149,9.539356317309091e-05,9.47963989074092e-07,0.00023264110354481184,0.00015710066597316303,5.0151388704806543e-05,7.244909247623474e-05,8.897561422039817e-05,0.00018283363248793112,1.770220032003979e-05,9.928222691198612e-06,-4.3999417537948e-05,0.0001318905716780057,2.954897662497943e-06,-2.1357915288637948e-05,6.886962417416816e-05,2.498678205869629e-05,3.7159523169635144e-05,0.00010941244810539664
0.00019154606443695343,0.00032121825456125257,0.00030188377282711434,0.0001661523968758432,0.0020524141294604734,0.00016926591734808466,0.0001783342824456545,0.00027496918696071955,0.0007320232417834566,-2.0884360717651107e-05,5.031391090998779e-05,-6.741109754883293e-05,9.624417938230732e-05,0.00011364121007234306,-5.8513787242763844e-05,0.00015694538867385482,0.00010929627507600624,0.00017416610993039417,-0.00022898033128876993,9.03751938725801e-05,0.0002076432148467095,5.493878356086453e-05,0.000248275950530663,0.0005072020823487293,3.614939507863683e-05,-4.505857826566032e-05,0.00010411522317571634,-2.2370926960255645e-05,1.0048992195441405e-05,3.206056764641039e-05,0.00026169022283454045,5.493986865309897e-05,0.00017029514567843665,0.00019349258821772466,0.00043712319484888235,0.00025967033373289336,0.0002673830156757643,-0.0001024357866757492,0.0004629394948843042,-3.627746054928185e-05,0.00033554547669348143,-2.1408582657866368e-05,6.98426950533758e-05,6.435285613377855e-05,1.928969710985657e-05,0.0001917098109316554,4.3536322457841466e-05,0.00014008332105566826,5.463454864098053e-05,0.00026088615800350904,1.8584550657817792e-05,0.0007036968073241787,-2.430080364694327e-05,-0.00010687091747016841,0.00037459247421205405,3.5561719164697073e-05,-2.2589227438150826e-05,4.7696724414019024e-05,0.0001788513363322456,-0.0001411170435044806,0.000376274396354563,0.00014623595401237164,0.00014841673280158686,4.285043417100765e-05,8.229456256173962e-05,0.00010581983761567158,8.430810997041897e-05,5.818359641480444e-05,0.0001226253653337904,0.0002127333928932284,-3.266985609781772e-06,3.390959053926726e-05,0.00018248289430710806,4.885240105911046e-05,4.322541962564404e-05,6.732462653878489e-05,0.00031224029224210826,0.00010772896091579573,5.766613848867533e-05,8.079375403386703e-05,0.00010255138246021294,0.00012899087622272968,0.00036661335679283275,7.15336734829455e-05,-8.515591296599795e-06,0.0004734768087512679,0.00023147910287387759,0.0002533742318963331,0.00013012668051291397,0.00013480244318138403,0.0003030114756342757,0.00012888401031666862,-8.469396807720871e-05,-0.00013571303954014075,0.000273665443580451,4.105058674655325e-05,5.1380868485712294e-05,0.00013539420722691436,0.00031578878235535173,0.0001772543459218867,0.0001542028584900603
9.34200407789674e-05,0.00012232649201235915,0.00020107049863102023,0.00015488722842628896,0.00016926591734808466,0.0002475491630028357,0.0002413794179030792,0.00014037113672083306,0.0003295617781821117,4.834177209885724e-06,1.184529535554113e-05,4.690927650417578e-06,8.59116724635715e-05,8.805755852185577e-05,1.1058207784810325e-05,1.7295591318862164e-05,1.9932568463399794e-05,4.2397786998669854e-05,-8.352308467981662e-05,2.8876990121928364e-05,4.646613484087456e-05,7.490694146418864e-05,0.00015373475077580732,0.000244861107428759,3.372136850320173e-05,3.349692743933372e-05,6.402278272021323e-05,5.0679179584905574e-05,4.2371844079877484e-05,-2.1507589722038434e-05,0.0001142960047794026,3.681071768459867e-05,0.00011014164301837683,8.741394319404019e-05,0.0002103107046568684,0.00012854766224259576,7.82741939944697e-05,-3.290815538337201e-05,8.350954587306156e-05,-2.1273744699253572e-05,0.00016821558502155517,-3.610350173059424e-05,9.30949076628982e-05,6.494455724843324e-05,-3.2294753888653984e-05,8.739070505425032e-05,5.845464261625605e-05,8.984441021625921e-05,5.995672106770292e-05,8.904255762533018e-05,4.499629221067249e-05,0.00023479234207402966,1.6980930905511252e-05,-4.9214533990893606e-06,0.0002124709206207291,3.224460554070651e-05,4.795728482157791e-05,4.846457750103629e-05,4.012826472935855e-05,-1.5595564509046556e-05,0.00020077226277458185,8.189506399312631e-05,6.474438226417588e-05,2.945900576456112e-05,7.021560100096065e-05,1.7363921950153505e-05,3.6888573135634936e-05,3.980305916162396e-05,9.002324689691809e-05,7.09730561675316e-05,1.7412467000083822e-05,-7.477107404769389e-06,6.007712300323618e-05,8.084142931401604e-05,6.802869619228086e-05,5.003471951001637e-05,0.00018049419126637444,9.009508038186341e-05,5.0379739022192576e-05,6.642537209669856e-05,7.649290981717125e-05,-1.9547597243416812e-05,0.00013019028329385392,0.00011166881561354609,8.635398778427918e-06,0.0002414484565774565,0.00011840036574182077,6.0880168519202946e-05,0.00010465940933209668,0.00011559057211950804,0.0001555849652950414,3.197752290228761e-05,1.021503278874878e-05,-1.459764940478452e-05,8.789785867858423e-05,-2.1215919324771487e-05,-7.536942935679779e-06,9.132855231590231e-05,7.883763014786873e-05,4.144216193746678e-05,8.068472118208888e-05
9.354284987616705e-05,0.000122803351146061,0.00019924221676731815,0.00015376868723629376,0.0001783342824456545,0.0002413794179030792,0.00023843435587313333,0.00014443836931180712,0.00032623827773846343,4.21658018909518e-06,1.329237624133202e-05,1.5959925528630249e-06,8.183431570581424e-05,8.830813341612374e-05,6.132546357488216e-06,2.1813228269667724e-05,1.985754950148186e-05,4.856641281484806e-05,-8.895486050051052e-05,2.7136581047157948e-05,4.55583848165865e-05,7.315981002789702e-05,0.0001541090142939882,0.00025298746685648905,3.170832352212991e-05,2.9019505167142327e-05,5.844238765014799e-05,4.945210393122268e-05,3.781262085609525e-05,-1.9848067863543104e-05,0.00011534913510317147,3.642076247939838e-05,0.00010585566886608995,9.196867016547446e-05,0.0002132423313190281,0.00012851602210344824,7.576272329025986e-05,-3.6209166574498415e-05,8.771898127852026e-05,-2.2013176201564414e-05,0.00017497195617165385,-3.598841792976989e-05,8.654016653365627e-05,6.348506991819838e-05,-3.537347491084919e-05,8.838846864320814e-05,5.044742777296843e-05,9.179617527964896e-05,5.9038988210760834e-05,9.180289284036256e-05,4.407883365448824e-05,0.0002368731169360721,1.6247025985185224e-05,-5.597005153713348e-06,0.00021489079995855746,2.621393170963543e-05,4.717409104236208e-05,4.8580730947626095e-05,4.23061584329958e-05,-1.8470842620597067e-05,0.00020342940173485868,8.417614394947215e-05,6.373205438382982e-05,2.6701645886121083e-05,7.166693282508993e-05,1.759021469531537e-05,3.7604761540447234e-05,3.8594965795033496e-05,9.1567870900753e-05,7.659678733864768e-05,1.6417500904459765e-05,-1.1841590251339319e-05,5.621533776198356e-05,7.951433004328622e-05,6.6287547820539e-05,4.6591992199698204e-05,0.00017772909793461848,8.31955378122222e-05,5.9226278474248433e-05,6.494537500122287e-05,7.885990637105368e-05,-1.4282727980813902e-05,0.00013270932676033684,0.0001071038455433826,8.359273011696142e-06,0.0002458400042060324,0.00011886957408364873,6.165837395128095e-05,0.00010433980836644232,0.00011479009724788045,0.0001542646010566958,3.341095438866991e-05,7.341485537909016e-06,-1.7587846758127275e-05,9.029538727959225e-05,-2.1302271452255697e-05,5.393167757896966e-06,9.09441212684537e-05,8.285082555817887e-05,4.101261102074592e-05,8.282223842994137e-05
0.00011457340215255391,0.00012198133412155987,0.0001475441046811308,0.00015221268224465762,0.00027496918696071955,0.00014037113672083306,0.00014443836931180712,0.00040683311933077,0.00027918866689720585,3.616890210804495e-05,1.3341239548410328e-05,2.0024922439351462e-05,3.402977418653015e-05,2.8621728076979588e-05,1.977004597512578e-06,0.00013571901288444456,3.2666849124044415e-05,0.0001575494794440503,-0.00013144631290733184,6.541826066797629e-05,0.00011634584163534746,6.494221615646144e-05,0.000123515487392232,0.0002519390837982908,7.03325588960793e-05,2.3696436276368586e-05,3.0171493518230974e-05,4.5048046346387373e-05,3.902341491898142e-05,3.791998345203335e-05,0.0001388066210556986,3.2537481007294756e-05,5.706540738685282e-05,0.00010502889621017767,0.00029264452308533075,0.0002333385171161148,0.00010899424714946842,-1.8359082391078892e-05,0.0002219829837461752,3.116689490666047e-05,0.00020410538225487765,-3.833623740079882e-05,6.780547278203224e-05,7.763684595529354e-05,3.6228730388309756e-06,0.00013129246339858012,-4.069427695796057e-06,6.605059644474154e-05,4.1994299562141265e-05,0.00015003105928449521,4.324889838862019e-05,0.00032265275719230407,2.120960645311497e-05,2.2073214014439515e-05,0.00019141769341883433,1.3768503414861584e-05,9.722295133601418e-05,6.590557918779276e-05,8.078915738001754e-05,1.8509177102184255e-05,0.00022391137222022974,7.237274929740557e-05,0.00010597294366034004,2.8608932582592765e-05,0.0001313000854945838,4.960590711647193e-05,4.84828796485813e-05,7.514602742894466e-05,9.692600463752586e-05,0.00020355891558838287,7.325687199220852e-05,1.566408653847205e-05,7.962182818309849e-05,5.0352547659295546e-05,7.057170366207515e-05,0.0001307111519111535,0.00011682377666782119,0.00012730926896643358,8.142742961891673e-05,7.211097354511773e-05,9.443896616606422e-05,0.00010976894513177717,0.00024380497700066957,7.358964369289512e-05,6.753051413750172e-05,0.00032537028702825436,0.00017987238177392872,0.00014964357447840387,7.609198725710598e-05,0.0001085572846007354,0.00018411855714370193,6.152874981468931e-05,1.9496286050948452e-05,-1.495436564638928e-05,0.00015062158304405074,-3.7021614440991175e-06,0.00014579154404231878,0.00011981411391229843,0.0001190137924834979,9.85129547487731e-05,0.00013783687793463085
0.000221412237742168,0.0003186452048790317,0.00034892090423194655,0.0004005660746337321,0.0007320232417834566,0.0003295617781821117,0.00032623827773846343,0.00027918866689720585,0.001427046554920168,-1.5251660446620746e-05,2.6044297858962165e-05,-5.078876315980352e-05,0.00014785798142025755,0.00020739558366658807,-3.5016857829708104e-05,0.00016145335772103475,6.311367464534345e-05,0.00012896834825336487,-0.00019066232318157747,0.00013231298144248944,9.32174391354659e-05,5.31088624371375e-05,0.00039383514094413195,0.0006255139662376399,8.665356920911044e-05,6.908950095437792e-06,0.00014853490271159476,-2.1689467907034006e-05,7.948572579005126e-06,-5.442977665871817e-05,0.0002390057884083007,8.301030934416326e-05,0.000179832494889536,0.00026447267569068957,0.0005211748289200812,0.00021464359774260117,0.0001415311489643973,-0.0001465444144581177,0.0002507563883366496,-1.7957979846230202e-06,0.0006942837793463139,-2.3821429980310983e-06,0.00020351677638608367,7.735120081265284e-05,-0.00017227372272181961,0.00026497427121666833,0.000141789422871882,0.0002077644272759034,0.00013500989255202215,0.00035173557279696507,6.200360260344152e-05,0.0010565403608137455,3.632428598190196e-05,-0.00013906067350851864,0.0005263678720942434,0.00017275807642773845,3.832425822040828e-05,0.00014569224939595227,5.422520115868311e-05,-0.00012370793542619592,0.000611408351642041,0.00014017696858329147,0.00011727781168388743,-4.835696007155553e-06,6.277404088779718e-05,4.5459356114763735e-05,0.00010589859694557656,3.0488934469833057e-05,0.00024419523860203126,0.00014970072199496878,4.371015066598154e-05,-6.416327892872062e-05,0.00015846647047048837,0.00017647146390103451,0.00015587810406303556,0.0001541920867586144,0.00032051957760685076,0.00022515038794950184,0.00021863331145595172,7.688785731973716e-05,0.00015761283066808502,8.469257474557762e-05,0.0004980852999827873,0.00029456137707179863,-4.743760544489185e-05,0.0006593498768750497,0.00024725834843471043,0.0002808122504935072,0.00017735691721360106,0.00029020558276082357,0.00046867948684869,8.09714458880187e-05,-3.9609224072851426e-05,-0.00014758938523700552,0.00040101338023968997,-3.9512913800480675e-05,-0.0001289812015357989,0.00012494965626994747,0.0002846982433464545,0.00012639542625297206,0.00014577414525494822
3.138730180130388e-05,4.840384101209658e-07,-6.2647253432479186e-06,-6.332346597070827e-06,-2.0884360717651107e-05,4.834177209885724e-06,4.21658018909518e-06,3.616890210804495e-05,-1.5251660446620746e-05,9.050010579380569e-05,8.981693219929578e-05,3.550636933802218e-05,8.717482088262576e-06,5.314460853670504e-07,3.806679336414727e-05,7.069621857624493e-05,0.00011351027796908338,7.908151956048925e-05,-4.764758734148243e-05,9.05473200035977e-05,3.9773575113382495e-05,3.114162935642465e-05,-3.244862362939828e-06,-1.8007731000499206e-05,7.101916252146968e-05,2.7524017217710357e-05,-2.8908265707712687e-05,5.3026179007340957e-05,2.215785987917041e-05,4.1538577626382165e-05,-5.722215109007918e-06,-6.808064676140213e-06,3.0252032826112218e-05,3.4303270846195127e-06,2.4811547052093166e-05,2.3566798694772636e-05,0.00014701706243428037,4.657051164368221e-05,6.381681790768857e-05,3.3142564938082435e-05,-2.1329356193431387e-05,3.490763948208893e-05,2.5156777469515977e-05,2.5942440677692606e-05,7.237574587639214e-05,2.242148427296103e-05,-3.359536492150491e-05,1.8626960409341842e-05,2.9549168328936945e-05,1.0526129852993278e-05,1.0029182431754345e-05,-1.1287128894540883e-05,5.9087357060658837e-05,4.7325273684171624e-05,4.988860741141746e-06,6.876878265093305e-05,5.628755292957542e-05,0.00010349013295820602,4.960985866974284e-05,3.0184988858804283e-05,7.064498893851701e-06,9.536713515307082e-05,0.0001259565248000529,3.8778883456396344e-05,7.62178996050857e-05,8.116435993433902e-05,0.00010396065433010983,3.6490589834476106e-05,5.4414250483899225e-05,6.895252877231338e-05,0.00010501600185743346,3.486519599776035e-05,4.743497020386212e-05,3.253625019774482e-05,1.5089663135257985e-05,9.981175154572382e-05,1.7298318028232302e-05,0.00013357013453373057,1.7646938924052995e-05,3.701297074309256e-05,0.00010242422822687008,7.312660020100583e-05,2.97397408196906e-05,2.7501618578373653e-05,5.396626666869278e-05,-3.5242969010479424e-06,6.627146202006402e-05,0.0001314991748720942,1.5724587782856398e-05,-3.170050688285109e-05,-1.396462558032451e-05,0.0001137736123065184,5.007841839047538e-05,3.793943278848131e-05,1.5895554820669726e-06,2.652121812389498e-05,3.72302404687187e-05,5.124850267398788e-05,0.00011535419769866384,0.00012269394881131982,3.159839106811783e-05
